model,label,instance,ai_n_files,ai_n_test,ai_n_config_doc,ai_n_source,ai_second_file,ai_second_cat,gold_n_files,gold_n_test,gold_n_config_doc,gold_n_source,gold_second_file,gold_second_cat
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,0,0,2,openlibrary/solr/utils.py,source,4,0,0,4,openlibrary/solr/update_work.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,1,0,1,test_repro.py,test,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,0,0,2,repro_wikidata_issue.py,source,2,0,1,1,openlibrary/templates/authors/infobox.html,config_doc
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,2,0,0,2,repro_languages.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,repro_autocomplete.py,source,3,0,0,3,openlibrary/core/edits.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a,4,1,0,3,repro_isbndb.py,source,2,0,0,2,scripts/providers/isbndb.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,0,0,2,repro_wikidata_get_statement_values.py,source,3,0,2,1,openlibrary/i18n/messages.pot,config_doc
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,4,0,0,4,openlibrary/plugins/admin/code.py,source,6,0,0,6,openlibrary/core/bookshelves.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,2,0,0,2,repro_safe_mode.py,source,4,0,2,2,openlibrary/plugins/upstream/models.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,0,0,3,openlibrary/solr/updater/author.py,source,2,0,0,2,openlibrary/solr/updater/author.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,repro_luqum_replace_field.py,source,4,0,0,4,openlibrary/solr/query_utils.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,0,0,2,repro_sort_values.py,source,5,0,1,4,openlibrary/core/observations.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,3,0,0,3,openlibrary/plugins/worksearch/schemes/__init__.py,source,13,0,5,8,openlibrary/plugins/worksearch/code.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,4,0,0,4,scripts/monitoring/haproxy_monitor.py,source,5,0,2,3,scripts/monitoring/haproxy_monitor.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,3,0,1,2,openlibrary/core/bookshelves.py,source,11,0,5,6,openlibrary/core/bookshelves.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981-va4315b5dc369c1ef66ae22f9ae4267aa3114e1b3,2,0,0,2,openlibrary/solr/query_utils.py,source,2,0,0,2,openlibrary/solr/query_utils.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,0,0,2,repro_dp_cache.py,source,2,0,0,2,openlibrary/solr/update_work.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,4,0,0,4,openlibrary/catalog/utils/__init__.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,3,0,0,3,run_within_range_demo.py,source,2,0,1,1,openlibrary/utils/dateutil.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,2,0,0,2,repro_lccn.py,source,3,0,0,3,openlibrary/plugins/upstream/models.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,3,0,0,3,openlibrary/core/models.py,source,2,0,0,2,openlibrary/core/models.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,scripts/solr_builder/solr_builder/fn_to_cli.py,source,14,0,4,10,conf/solr/conf/managed-schema.xml,config_doc
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,2,0,0,2,repro_asin_utils.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,3,0,0,3,repro_low_quality_2.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-e010b2a13697de70170033902ba2e27a1e1acbe9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,openlibrary/plugins/worksearch/schemes/works.py,source,7,0,4,3,openlibrary/i18n/messages.pot,config_doc
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866,2,0,0,2,repro_pr_issue.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-e8084193a895d8ee81200f49093389a3887479ce-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,2,0,0,2,repro_sn_publisher.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,repro_import_validator.py,source,2,0,0,2,openlibrary/plugins/importapi/import_validator.py,source
gpt-5-high-paper,GPT-5H,instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,1,0,0,1,,none,2,0,0,2,openlibrary/catalog/marc/marc_subject.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,2,0,0,2,repro_networkreply_signal.py,source,3,0,0,3,qutebrowser/browser/webkit/network/networkreply.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-0b621cb0ce2b54d3f93d8d41d8ff4257888a87e5-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,repro_guiprocess_error.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,5,0,0,5,qutebrowser/browser/eventfilter.py,source,4,0,0,4,qutebrowser/browser/eventfilter.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,5,0,0,5,qutebrowser/browser/commands.py,source,5,0,0,5,qutebrowser/browser/commands.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-1a9e74bfaf9a9db2a510dc14572d33ded6040a57-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,reproduce_qtargs_issue.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,repro_rubout.py,source,2,0,1,1,qutebrowser/components/readlinecommands.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-3d01c201b8aa54dd71d4f801b1dd12feb4c0a08a-v5fc38aaf22415ab0b70567368332beee7955b367,2,0,0,2,repro_resources.py,source,3,0,0,3,qutebrowser/utils/resources.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,4,0,0,4,qutebrowser/mainwindow/statusbar/command.py,source,6,0,1,5,qutebrowser/browser/hints.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,2,0,0,2,repro_versions.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,1,3,qutebrowser/config/configtypes.py,source,4,0,2,2,qutebrowser/config/configdata.yml,config_doc
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,repro.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,0,1,2,qutebrowser/config/configfiles.py,source,3,0,0,3,qutebrowser/config/configtypes.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-6dd402c0d0f7665d32a74c43c5b4cf5dc8aff28d-v5fc38aaf22415ab0b70567368332beee7955b367,3,0,0,3,repro_deser_error.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6-v9f8e9d96c85c85a605e382f1510bd08563afc566,2,0,0,2,repro.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,repro_parse_point.py,source,3,0,1,2,qutebrowser/components/misccommands.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,repro_untrusted_args.py,source,3,0,2,1,misc/org.qutebrowser.qutebrowser.desktop,config_doc
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,2,0,0,2,repro_parse_duration.py,source,2,0,0,2,qutebrowser/utils/utils.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,1,0,0,1,,none,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,0,0,3,qutebrowser/completion/models/miscmodels.py,source,4,0,1,3,qutebrowser/browser/qutescheme.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,3,0,0,3,qutebrowser/utils/utils.py,source,2,0,0,2,qutebrowser/utils/utils.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,repro_guiprocess.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,0,4,qutebrowser/config/configinit.py,source,4,0,0,4,qutebrowser/config/configinit.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,0,4,qutebrowser/components/braveadblock.py,source,3,0,0,3,qutebrowser/components/braveadblock.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,0,2,repro_signal_name.py,source,1,0,0,1,,none
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,2,0,0,2,qutebrowser/utils/qtlog.py,source,2,0,0,2,qutebrowser/utils/qtlog.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,2,0,1,1,qutebrowser/config/qtargs.py,source,4,0,3,1,doc/help/settings.asciidoc,config_doc
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,2,0,0,2,repro_qtlog_hide.py,source,3,0,0,3,qutebrowser/utils/log.py,source
gpt-5-high-paper,GPT-5H,instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,2,0,0,2,qutebrowser/utils/qtutils.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,3,1,0,2,lib/ansible/parsing/yaml/dumper.py,source,3,0,1,2,lib/ansible/parsing/yaml/dumper.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-1a4644ff15355fd696ac5b9d074a566a80fe7ca3-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/connection/psrp.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-1ee70fc272aff6bf3415357c6e13c5de5b928d9b-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,10,0,0,10,lib/ansible/module_utils/common/_collections_compat.py,source,11,0,1,10,lib/ansible/module_utils/basic.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,1,0,0,1,,none,4,0,1,3,lib/ansible/executor/play_iterator.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1-v0f01c69f1e2528b935359cfe578530722bca2c59,5,3,0,2,lib/ansible/parsing/dataloader.py,source,7,0,1,6,lib/ansible/parsing/dataloader.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,4,1,0,3,lib/ansible/module_utils/basic.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,1,0,0,1,,none,3,0,1,2,lib/ansible/module_utils/network/meraki/meraki.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/config/manager.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/galaxy/collection.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/module_utils/facts/hardware/aix.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f-v0f01c69f1e2528b935359cfe578530722bca2c59,9,7,1,1,lib/ansible/module_utils/common/validation.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,4,0,1,3,lib/ansible/config/manager.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,0,0,2,lib/ansible/plugins/connection/winrm.py,source,2,0,1,1,lib/ansible/plugins/connection/winrm.py,source
gptoss-paper,GPT-OSS,instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,2,0,0,2,lib/ansible/module_utils/common/warnings.py,source,6,0,1,5,lib/ansible/module_utils/basic.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,3,1,0,2,openlibrary/plugins/importapi/import_validator.py,source,2,0,0,2,openlibrary/plugins/importapi/import_validator.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,2,0,1,1,pytest.ini,config_doc,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,1,0,0,1,,none,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,1,0,0,1,,none,3,0,0,3,openlibrary/core/edits.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,3,0,1,2,pyproject.toml,config_doc,2,0,0,2,openlibrary/solr/query_utils.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,4,1,0,3,openlibrary/solr/data_provider.py,source,9,0,1,8,openlibrary/core/bookshelves.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,4,1,1,2,openlibrary/core/observations.py,source,5,0,1,4,openlibrary/core/observations.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,2,0,1,1,openlibrary/utils/dateutil.py,source,2,0,1,1,openlibrary/utils/dateutil.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,2,0,1,1,openlibrary/core/bookshelves.py,source,11,0,5,6,openlibrary/core/bookshelves.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,2,1,0,1,openlibrary/conftest.py,test,3,0,0,3,openlibrary/catalog/marc/marc_binary.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,0,1,1,scripts/partner_batch_imports.py,source,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,2,0,0,2,openlibrary/catalog/utils/__init__.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,1,0,1,openlibrary/plugins/importapi/import_validator.py,source,2,0,0,2,openlibrary/plugins/importapi/import_validator.py,source
gptoss-paper,GPT-OSS,instance_internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac-v13642507b4fc1f8d234172bf8129942da2c2ca26,1,0,0,1,,none,4,0,0,4,openlibrary/core/imports.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,1,0,0,1,,none,3,0,0,3,qutebrowser/browser/webkit/network/networkreply.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,2,0,0,2,qutebrowser/utils/qtutils.py,source,4,0,0,4,qutebrowser/browser/eventfilter.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source,5,0,0,5,qutebrowser/browser/commands.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-1a9e74bfaf9a9db2a510dc14572d33ded6040a57-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,2,0,1,1,qutebrowser/components/readlinecommands.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,2,0,0,2,qutebrowser/misc/utilcmds.py,source,6,0,1,5,qutebrowser/browser/hints.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,1,1,qutebrowser/config/qtargs.py,source,5,0,3,2,doc/help/settings.asciidoc,config_doc
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-6dd402c0d0f7665d32a74c43c5b4cf5dc8aff28d-v5fc38aaf22415ab0b70567368332beee7955b367,1,0,0,1,,none,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,2,1,misc/org.qutebrowser.qutebrowser.desktop,config_doc
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,2,0,1,1,qutebrowser/config/configtypes.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,1,0,0,1,,none,2,0,0,2,qutebrowser/utils/utils.py,source
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,1,1,1,qutebrowser/utils/debug.py,source,1,0,0,1,,none
gptoss-paper,GPT-OSS,instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,2,0,0,2,qutebrowser/utils/qtlog.py,source,3,0,0,3,qutebrowser/utils/log.py,source
